ct_dst_src_ltm,sport,ct_dst_sport_ltm,dsport,ct_src_dport_ltm,ct_src_ ltm,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,ct_dst_ltm,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,Label
2,19463,1,6881,1,3,5.260135,1540,1644,31,29,4,4,4,2196.141357,2361.916504,16,18,255,255,2588853967,184957028,96,91,0,0,22109.58383,559.69575,1421927443,1421927449,350.583854,303.590875,0.10296,0.099087,0.003873,0,0,0,0,0,13,13,0
1,17327,1,6881,2,3,6.254194,1540,1644,31,29,4,4,1,1847.080566,1986.50708,16,18,255,255,3583819385,98566115,96,91,0,0,25455.38206,834.404937,1421927443,1421927449,416.924325,367.00125,0.01701,0.015172,0.001838,0,0,0,0,0,6,8,0
1,21760,1,6881,2,3,1.986066,1540,1644,31,29,4,4,3,5816.523926,6255.58252,16,18,255,255,1958563811,2670769430,96,91,0,0,8344.237112,230.663719,1421927448,1421927449,132.37746,116.766586,0.001174,0.000998,0.000176,0,0,0,0,0,6,5,0
1,11239,1,9054,1,2,1.74576,2438,18508,31,29,7,13,3,10878.92969,82696.35938,38,40,255,255,3698075063,660073989,64,463,0,0,3162.265722,3079.469548,1421927448,1421927449,47.174191,44.749411,0.000646,0.000529,0.000117,0,0,0,0,0,4,5,0
1,16210,1,23183,1,3,2.011751,8928,320,31,29,4,1,1,32970.28516,1061.761597,14,6,255,255,2601368109,2250413697,638,53,0,0,13732.40947,574.686187,1421927447,1421927449,154.750078,402.220188,0.00064,0.000507,0.000133,0,0,0,0,0,1,1,0
2,26866,1,53,1,3,0.000881,132,164,31,29,0,0,4,599318.9375,744608.375,2,2,0,0,0,0,66,82,0,0,0,0,1421927449,1421927449,0.011,0.003,0,0,0,0,0,0,0,0,1,1,0
1,22309,1,53,1,3,0.000969,146,178,31,29,0,0,4,602683.1875,734778.125,2,2,0,0,0,0,73,89,0,0,0,0,1421927449,1421927449,0.008,0.006,0,0,0,0,0,0,0,0,1,1,0
2,45892,1,80,1,5,21.601025,1580,10168,31,29,3,5,4,536.641235,3556.868408,12,18,255,255,3505559839,1357084071,132,565,0,0,156819.9635,124989.833,1421927427,1421927449,1963.699091,1270.615662,0.000694,0.000551,0.000143,0,0,0,0,0,2,2,0
1,33520,1,4678,1,2,23.525303,3806,51808,31,29,7,26,2,1274.202515,17351.18945,64,66,255,255,2241361403,2241675017,59,785,0,0,71857.65867,70749.55159,1421927425,1421927449,373.411643,361.918462,0.000768,0.000603,0.000165,0,0,0,0,0,6,12,0
1,39249,1,143,1,2,15.817905,7816,15132,31,29,30,32,4,3920.620117,7592.408691,122,126,255,255,421011249,2567443574,64,120,0,0,29212.18204,28665.97186,1421927433,1421927449,130.723864,126.539327,0.000625,0.000484,0.000141,0,0,0,0,0,6,9,0
2,46210,1,6881,3,5,5.346186,1540,1644,31,29,4,4,4,2160.792725,2323.899658,16,18,255,255,61014863,2473159067,96,91,0,0,23805.23487,652.975312,1421927444,1421927449,356.3866,310.34575,0.072072,0.070297,0.001775,0,0,0,0,0,13,9,0
1,41655,1,6881,2,2,5.782176,1540,1644,31,29,4,4,4,1997.86377,2148.672119,16,18,255,255,3408013713,2456619739,96,91,0,0,22636.15188,660.35375,1421927444,1421927449,385.450921,340.064937,0.001229,0.001068,0.000161,0,0,0,0,0,17,9,0
1,43560,1,6881,1,2,5.809895,1540,1644,31,29,4,4,2,1988.331909,2138.420654,16,18,255,255,1188499707,342167679,96,91,0,0,24385.01608,787.306063,1421927444,1421927449,387.302804,336.636406,0.188932,0.087075,0.101857,0,0,0,0,0,4,5,0
1,52718,1,6881,1,2,5.900298,2302,34406,31,29,5,15,4,3018.152588,45539.39453,30,42,255,255,958430395,35087221,77,819,0,0,13500.52914,11714.54278,1421927443,1421927449,203.447373,143.897171,0.001118,0.000509,0.000609,0,0,0,0,0,6,4,0
1,8803,1,6881,2,2,5.497936,2302,34406,31,29,5,15,1,3239.033936,48872.16016,30,42,255,255,4063829305,2294345433,77,819,0,0,13229.24709,10929.85607,1421927443,1421927449,189.572313,134.076488,0.000979,0.000796,0.000183,0,0,0,0,0,8,12,0
1,19818,1,6881,2,2,6.158804,2302,34406,31,29,5,15,2,2891.470459,43627.95313,30,42,255,255,1788495923,30673191,77,819,0,0,15382.31475,14194.78019,1421927443,1421927449,212.361283,150.196311,0.000959,0.000746,0.000213,0,0,0,0,0,17,12,0
1,40924,1,6881,1,1,5.216447,1540,1644,31,29,4,4,2,2214.53418,2381.697754,16,18,255,255,190951104,287932620,96,91,0,0,22115.32385,548.401375,1421927444,1421927449,347.742321,306.798406,0.001,0.000871,0.000129,0,0,0,0,0,6,5,0
5,25933,1,6881,8,9,4.937931,1540,1644,31,29,4,4,9,2339.441406,2516.033447,16,18,255,255,961011682,2621961006,96,91,0,0,24489.02045,525.117,1421927444,1421927449,329.173875,287.976719,0.043053,0.042322,0.000731,0,0,0,0,0,8,9,0
1,53581,1,6881,8,9,5.089432,2302,34406,31,29,5,15,8,3499.015381,52794.89063,30,42,255,255,898430985,2553568179,77,819,0,0,15179.5501,11556.58062,1421927444,1421927449,175.487339,123.302297,0.034697,0.03403,0.000667,0,0,0,0,0,8,8,0
5,56997,1,6881,8,9,5.298756,1540,1644,31,29,4,4,9,2180.134277,2344.701172,16,18,255,255,3110595958,2599395064,96,91,0,0,23618.66137,601.799125,1421927444,1421927449,353.228387,311.625187,0.001248,0.001126,0.000122,0,0,0,0,0,8,9,0
5,58739,1,6881,17,18,5.085963,1540,1644,31,29,4,4,16,2271.349609,2442.802002,16,18,255,255,708498503,407455965,96,91,0,0,22029.44882,565.337313,1421927444,1421927449,339.039667,299.128875,0.000931,0.000768,0.000163,0,0,0,0,0,18,15,0
2,59971,1,25,1,10,21.156628,37230,3380,31,29,18,8,10,13807.49316,1247.835938,52,42,255,255,3981365335,1837066743,716,80,0,0,67125.9511,2290.628,1421927428,1421927449,414.829066,516.000937,0.000726,0.000581,0.000145,0,0,0,0,0,1,1,0
4,22918,1,6881,12,15,0.791861,1540,1644,31,29,4,4,11,14588.41895,15689.62207,16,18,255,255,3160659024,3240459456,96,91,0,0,3257.682772,94.265344,1421927448,1421927449,52.768601,46.216766,0.006401,0.006175,0.000226,0,0,0,0,0,14,11,0
4,23664,1,6881,12,15,0.802671,1540,1644,31,29,4,4,11,14391.94824,15478.32129,16,18,255,255,3160659790,1103747071,96,91,0,0,3233.432946,90.130313,1421927448,1421927449,53.489934,47.185707,0.000925,0.000508,0.000417,0,0,0,0,0,14,11,0
2,29692,1,55222,1,7,1.547754,2542,18508,31,29,7,13,4,12813.40527,93275.80469,40,40,255,255,2231430600,406670284,64,463,0,0,2519.650918,69.126234,1421927447,1421927449,39.677588,39.672793,0.000636,0.000511,0.000125,0,0,0,0,0,5,3,0
2,6911,1,6881,8,10,2.258631,1540,1644,31,29,4,4,10,5114.602539,5500.677246,16,18,255,255,1598559617,2510668055,96,91,0,0,13075.43464,285.091125,1421927447,1421927449,150.547867,132.832531,0.000606,0.000474,0.000132,0,0,0,0,0,11,9,0
5,54237,1,54308,1,10,15.059188,3806,51808,31,29,7,26,11,1990.545532,27105.84375,64,66,255,255,1261007582,3406736575,59,785,0,0,38233.01641,37907.5299,1421927434,1421927449,239.029601,231.669862,0.000778,0.000636,0.000142,0,0,0,0,0,11,11,0
1,60641,1,14411,1,6,4.227926,4550,72810,31,29,7,33,10,8499.675781,136047.7969,78,80,255,255,3323942161,3329050474,58,910,0,0,3643.237671,3606.075028,1421927445,1421927449,54.903859,53.510469,0.000734,0.00059,0.000144,0,0,0,0,0,6,9,0
2,4549,1,6881,12,15,5.357064,2302,34406,31,29,5,15,8,3324.208984,50157.32813,30,42,255,255,2318077070,184366169,77,819,0,0,13877.28638,10432.27225,1421927443,1421927449,184.71445,128.555562,0.089025,0.086285,0.00274,0,0,0,0,0,14,8,0
3,15639,1,6881,8,10,5.97221,1540,1644,31,29,4,4,9,1934.292358,2080.302002,16,18,255,255,3583817692,70013863,96,91,0,0,25335.04023,641.74775,1421927443,1421927449,398.124721,351.274719,0.001071,0.000535,0.000536,0,0,0,0,0,11,7,0
1,23576,1,6881,8,9,5.383215,2198,34406,31,29,5,15,4,3150.533691,49913.66797,28,42,255,255,2841368274,2230139813,79,819,0,0,14132.96264,9634.949628,1421927443,1421927449,199.365524,131.270785,0.001322,0.001112,0.00021,0,0,0,0,0,8,3,0
11,12342,1,6881,17,18,5.209044,1540,1644,31,29,4,4,18,2217.681396,2385.08252,16,18,255,255,2336336657,259969253,96,91,0,0,23202.76264,533.8205,1421927443,1421927449,347.247879,303.228875,0.054265,0.054151,0.000114,0,0,0,0,0,18,17,0
11,26052,1,6881,17,18,5.94378,2302,34406,31,29,5,15,18,2996.073242,45206.25,30,42,255,255,2041012383,2339945104,77,819,0,0,17787.62152,14265.10601,1421927443,1421927449,204.945625,144.898466,0.003665,0.002939,0.000726,0,0,0,0,0,18,17,0
11,54535,1,6881,17,18,5.623966,1540,1644,31,29,4,4,18,2054.066406,2209.117188,16,18,255,255,4186399691,289369219,96,91,0,0,22949.39724,644.0725,1421927443,1421927449,374.909862,324.044062,0.138972,0.115212,0.02376,0,0,0,0,0,18,17,0
2,60761,1,53,2,15,0.000922,146,178,31,29,0,0,9,633405.625,772234.3125,2,2,0,0,0,0,73,89,0,0,0,0,1421927449,1421927449,0.001,0.002,0,0,0,0,0,0,0,0,2,3,0
2,62362,1,53,2,15,0.001107,146,178,31,29,0,0,9,527551.9375,643179.75,2,2,0,0,0,0,73,89,0,0,0,0,1421927449,1421927449,0.001,0.005,0,0,0,0,0,0,0,0,2,3,0
6,62932,2,6881,10,15,5.756042,1540,1644,31,29,4,4,10,2006.93457,2158.427734,16,18,255,255,503465116,250370924,96,91,0,0,28905.14456,645.147312,1421927443,1421927449,383.712208,336.45075,0.037199,0.036375,0.000824,0,0,0,0,0,13,9,0
4,22150,1,6881,12,15,0.809023,1540,1644,31,29,4,4,11,14278.95117,15356.79395,16,18,255,255,3160658264,1072494969,96,91,0,0,3365.641751,99.838813,1421927448,1421927449,53.910932,47.562883,0.0006,0.000449,0.000151,0,0,0,0,0,14,11,0
5,45343,1,6881,10,15,1.416595,1540,1644,31,29,4,4,16,8154.765625,8770.326172,16,18,255,255,2620659696,866337080,96,91,0,0,6248.405892,196.692109,1421927448,1421927449,94.411397,83.297586,0.000678,0.000531,0.000147,0,0,0,0,0,13,15,0
5,65048,1,6881,8,10,2.191974,1540,1644,31,29,4,4,11,5270.135742,5667.950684,16,18,255,255,4103949549,2544746785,96,91,0,0,9120.312974,261.229297,1421927447,1421927449,146.11026,128.908469,0.000684,0.000526,0.000158,0,0,0,0,0,11,11,0
2,13479,1,80,2,7,4.740254,1684,10168,31,29,3,5,4,2639.520996,16208.41406,14,18,255,255,638561909,2947994122,120,565,0,0,29189.29826,25536.45205,1421927444,1421927449,364.607615,278.809647,0.000631,0.000489,0.000142,0,0,0,0,0,2,1,0
4,11589,1,6881,4,5,4.905169,1540,1644,31,29,4,4,8,2355.06665,2532.838379,16,18,255,255,2433886224,430644679,96,91,0,0,20855.99221,598.698,1421927444,1421927449,326.9852,288.471656,0.001328,0.001147,0.000181,0,0,0,0,0,4,8,0
4,40365,1,6881,4,5,5.075983,1540,1644,31,29,4,4,8,2275.81543,2447.604736,16,18,255,255,2433887369,576763134,96,91,0,0,22428.14037,529.573062,1421927444,1421927449,338.374146,285.39975,0.426973,0.224186,0.202787,0,0,0,0,0,4,8,0
4,9676,1,6881,4,5,5.649304,2302,34406,31,29,5,15,8,3152.246826,47562.67578,30,42,255,255,288497803,344852983,77,819,0,0,13606.66106,13301.15173,1421927444,1421927449,194.79172,137.73556,0.003039,0.002145,0.000894,0,0,0,0,0,4,8,0
2,59072,1,6881,6,6,5.188408,1540,1644,31,29,4,4,16,2226.501953,2394.568848,16,18,255,255,3938080158,323575114,96,91,0,0,22514.83607,582.751375,1421927444,1421927449,345.872196,303.302813,0.034017,0.032259,0.001758,0,0,0,0,0,6,15,0
2,9404,1,6881,6,6,5.221018,1540,1644,31,29,4,4,9,2212.595459,2379.612549,16,18,255,255,1258430204,2753368940,96,91,0,0,23957.46817,552.677625,1421927444,1421927449,348.045458,304.996406,0.036835,0.036075,0.00076,0,0,0,0,0,6,9,0
5,20343,1,6881,17,18,4.655099,1540,1644,31,29,4,4,16,2481.579834,2668.901367,16,18,255,255,708495868,2696954524,96,91,0,0,23648.9547,495.224344,1421927444,1421927449,310.313279,270.941125,0.141856,0.049095,0.092761,0,0,0,0,0,18,15,0
11,35804,1,6881,17,18,5.233205,1540,1644,31,29,4,4,18,2207.442627,2374.071045,16,18,255,255,190952127,288988585,96,91,0,0,22349.59372,535.957437,1421927444,1421927449,348.840925,307.806062,0.000649,0.000501,0.000148,0,0,0,0,0,18,17,0
5,52982,1,6881,5,5,5.46218,1540,1644,31,29,4,4,18,2114.906494,2274.549561,16,18,255,255,3338075501,436413733,96,91,0,0,26329.48124,652.219375,1421927444,1421927449,364.123867,319.420594,0.033806,0.032013,0.001793,0,0,0,0,0,5,17,0
2,8853,1,6881,12,15,5.942141,2302,34406,31,29,5,15,8,2996.899658,45218.71875,30,42,255,255,446045548,2229859868,77,819,0,0,15875.06516,13252.8657,1421927443,1421927449,204.889657,144.899216,0.002009,0.001272,0.000737,0,0,0,0,0,14,8,0
6,62932,2,6881,10,15,5.756042,1540,1644,31,29,4,4,10,2006.93457,2158.427734,16,18,255,255,503465116,250370924,96,91,0,0,28905.14456,645.147312,1421927443,1421927449,383.712208,336.45075,0.037199,0.036375,0.000824,0,0,0,0,0,13,9,0
2,11157,1,6881,6,6,5.863586,1540,1644,31,29,4,4,9,1970.125488,2118.839844,16,18,255,255,3408012894,2381665676,96,91,0,0,23907.00504,679.886,1421927443,1421927449,390.885929,344.856406,0.001918,0.001026,0.000892,0,0,0,0,0,6,9,0
1,51259,1,58208,1,15,18.346155,4152,2976,31,29,7,7,11,1741.182251,1251.488403,26,28,255,255,3158077136,1011646592,160,106,0,0,81508.96086,2388.66675,1421927430,1421927449,733.83218,679.46625,0.000687,0.000562,0.000125,0,0,0,0,0,13,11,0
1,33752,1,36271,1,6,6.873455,4654,72914,31,29,7,33,2,5349.274902,83829.75,80,82,255,255,1406039917,1406369707,58,889,0,0,7253.520896,226.110375,1421927442,1421927449,87.000446,84.849781,0.000744,0.000611,0.000133,0,0,0,0,0,6,2,0
4,3981,1,6881,12,15,5.02318,1540,1644,31,29,4,4,9,2299.738525,2473.33374,16,18,255,255,2206403176,502028040,96,91,0,0,23200.76582,662.815687,1421927444,1421927449,334.792875,295.415281,0.001303,0.00111,0.000193,0,0,0,0,0,14,9,0
2,24831,1,6881,3,6,4.80916,1540,1644,31,29,4,4,9,2402.08252,2583.40332,16,18,255,255,4070595524,2534950962,96,91,0,0,20059.95905,708.216937,1421927444,1421927449,320.586338,282.822187,0.007969,0.001181,0.006788,0,0,0,0,0,6,9,0
2,25683,1,6881,3,6,5.347936,1540,1644,31,29,4,4,9,2160.085693,2323.13916,16,18,255,255,4070596401,399769393,96,91,0,0,22158.24673,775.622125,1421927444,1421927449,356.507412,313.952281,0.010871,0.010746,0.000125,0,0,0,0,0,6,9,0
5,27634,1,6881,8,9,5.174061,1540,1644,31,29,4,4,9,2232.675781,2401.20874,16,18,255,255,3110594254,442960726,96,91,0,0,26774.0812,582.05275,1421927444,1421927449,344.908392,304.29775,0.001903,0.000983,0.00092,0,0,0,0,0,8,9,0
4,38311,1,6881,4,5,4.887266,1540,1644,31,29,4,4,8,2363.693604,2542.116455,16,18,255,255,2433885282,2550261341,96,91,0,0,20746.87423,568.828375,1421927444,1421927449,325.792608,287.41775,0.00202,0.001163,0.000857,0,0,0,0,0,4,8,0
11,28560,1,6881,17,18,5.345125,1540,1644,31,29,4,4,18,2161.22168,2324.36084,16,18,255,255,4186401393,2613552041,96,91,0,0,20307.57906,633.01875,1421927444,1421927449,356.315208,311.290125,0.05401,0.053188,0.000822,0,0,0,0,0,18,17,0
1,7403,1,11922,1,9,1.761118,424,8824,31,29,1,4,18,1685.293091,36744.83984,8,12,255,255,1210947527,2402800269,53,735,0,0,15921.46797,12680.44093,1421927447,1421927449,251.542295,160.058188,0.000678,0.000477,0.000201,0,0,0,0,0,1,1,0
1,27166,1,55702,1,18,18.512657,4256,3080,31,29,7,7,2,1773.48938,1286.90332,28,30,255,255,948495550,3096955514,152,103,0,0,78706.95086,2409.98575,1421927430,1421927449,685.637171,661.146687,0.000675,0.000541,0.000134,0,0,0,0,0,18,2,0
1,47003,1,6881,12,15,5.909561,2302,34406,31,29,5,15,18,3013.421631,45468.01172,30,42,255,255,108496488,98559464,77,819,0,0,14449.92092,13779.74092,1421927443,1421927449,203.765134,145.195496,0.104432,0.101736,0.002696,0,0,0,0,0,14,17,0
1,22954,1,6881,3,6,5.410014,2198,34406,31,29,5,15,8,3134.927002,49666.41406,28,42,255,255,1750946908,114772580,79,819,0,0,11644.8619,10382.88878,1421927443,1421927449,200.359738,128.871613,0.128069,0.126277,0.001792,0,0,0,0,0,6,8,0
1,12232,1,6881,8,9,5.514443,2302,34406,31,29,5,15,9,3229.337891,48725.86328,30,42,255,255,1488497292,74562680,77,819,0,0,13176.49005,10875.92903,1421927443,1421927449,190.140961,132.665537,0.077001,0.075151,0.00185,0,0,0,0,0,8,7,0
1,18302,1,6881,6,6,5.641832,2198,34406,31,29,5,15,11,3006.115723,47625.66406,28,42,255,255,323469890,98561807,79,819,0,0,14132.63968,12168.23685,1421927443,1421927449,208.941634,136.019776,0.066748,0.06502,0.001728,0,0,0,0,0,6,11,0
5,4725,1,6881,5,5,5.936245,1540,1644,31,29,4,4,18,1946.011353,2092.905518,16,18,255,255,3338079554,250372989,96,91,0,0,25807.56499,795.634688,1421927443,1421927449,395.726721,343.602062,0.095842,0.095009,0.000833,0,0,0,0,0,5,17,0
5,47741,1,6881,5,5,6.368935,2302,34406,31,29,5,15,18,2796.071777,42188.52734,30,42,255,255,1188495701,97971342,77,819,0,0,20338.71432,15876.52961,1421927443,1421927449,219.606718,152.805421,0.106694,0.103909,0.002785,0,0,0,0,0,5,17,0
5,49833,1,6881,5,5,5.91596,1540,1644,31,29,4,4,18,1952.68396,2100.081787,16,18,255,255,1188497796,2339946504,96,91,0,0,26742.5585,722.3995,1421927443,1421927449,394.374729,347.867813,0.004053,0.002206,0.001847,0,0,0,0,0,5,17,0
1,11836,1,5190,2,15,30.626579,1272,2572,31,29,4,4,9,311.624756,634.742798,16,18,255,255,370942395,2516646476,80,143,0,0,211191.5712,6009.557,1421927419,1421927449,2041.743467,1801.526125,0.000793,0.000623,0.00017,0,0,0,0,0,13,9,0
4,47273,1,6881,12,15,5.824174,2302,34406,31,29,5,15,9,3057.601074,46134.60938,30,42,255,255,61013869,2425747083,77,819,0,0,17087.70714,14749.30361,1421927443,1421927449,200.819821,137.875956,0.172005,0.171259,0.000746,0,0,0,0,0,14,9,0
1,55692,1,6881,12,15,5.477977,2302,34406,31,29,5,15,4,3250.835205,49050.22656,30,42,255,255,733536356,122570520,77,819,0,0,15652.4043,11581.76218,1421927443,1421927449,188.884659,132.997098,0.026027,0.025094,0.000933,0,0,0,0,0,14,3,0
1,38647,1,6881,4,7,5.598813,2302,34406,31,29,5,15,9,3180.674072,47991.60156,30,42,255,255,506045898,46630232,77,819,0,0,12745.10326,13031.57723,1421927443,1421927449,193.04955,136.528046,0.002022,0.001162,0.00086,0,0,0,0,0,5,7,0
4,48984,1,6881,12,15,5.074642,1540,1644,31,29,4,4,9,2276.416748,2448.251465,16,18,255,255,61017631,532406921,96,91,0,0,20012.94901,688.6365,1421927444,1421927449,338.286412,295.622187,0.049858,0.049064,0.000794,0,0,0,0,0,14,9,0
5,42736,1,5190,2,15,5.054176,1272,2572,31,29,4,4,16,1888.339478,3846.324463,16,18,255,255,2723942338,579477867,80,143,0,0,21344.274,559.785188,1421927444,1421927449,336.893925,297.270188,0.000712,0.000573,0.000139,0,0,0,0,0,13,15,0
5,30212,1,6881,8,9,5.414043,1540,1644,31,29,4,4,9,2133.710449,2294.773193,16,18,255,255,961016030,450994236,96,91,0,0,24011.38071,571.588438,1421927444,1421927449,360.916212,318.442469,0.000653,0.000517,0.000136,0,0,0,0,0,8,9,0
11,57452,1,6881,17,18,5.529707,1540,1644,31,29,4,4,18,2089.080078,2246.773682,16,18,255,255,4186400588,357161359,96,91,0,0,22255.47912,598.453625,1421927444,1421927449,368.623946,321.153531,0.200966,0.070096,0.13087,0,0,0,0,0,18,17,0
11,61061,1,6881,17,18,4.776113,1540,1644,31,29,4,4,18,2418.703125,2601.278564,16,18,255,255,4186397958,2782152594,96,91,0,0,23996.35023,501.614844,1421927444,1421927449,318.380396,277.465125,0.060068,0.059205,0.000863,0,0,0,0,0,18,17,0
5,42486,1,6881,10,15,1.442944,1540,1644,31,29,4,4,16,8005.854492,8610.174805,16,18,255,255,471078082,2992487494,96,91,0,0,6313.748219,185.110203,1421927448,1421927449,96.169331,84.822297,0.001179,0.000959,0.00022,0,0,0,0,0,13,15,0
5,5882,1,6881,10,15,1.712738,1540,1644,31,29,4,4,16,6744.755859,7253.882324,16,18,255,255,2620658119,2833415449,96,91,0,0,7931.935427,236.516359,1421927448,1421927449,114.160934,100.720883,0.000635,0.000478,0.000157,0,0,0,0,0,13,15,0
1,29804,1,23183,1,5,1.393701,8928,320,31,29,4,1,9,47591.26953,1532.609985,14,6,255,255,1858432847,2948863509,638,53,0,0,8624.491257,341.885063,1421927448,1421927449,107.207769,278.499188,0.001314,0.001088,0.000226,0,0,0,0,0,1,1,0
1,29532,1,53,1,15,0.000933,130,162,31,29,0,0,9,557341.875,694533.75,2,2,0,0,0,0,65,81,0,0,0,0,1421927449,1421927449,0.001,0.006,0,0,0,0,0,0,0,0,1,3,0
2,46377,1,53805,1,15,0.608141,528,304,31,29,0,0,16,5209.318359,2999.304443,4,4,0,0,0,0,132,76,0,0,84.849984,233.809812,1421927448,1421927449,60.009,165.33,0,0,0,0,0,0,0,0,14,15,0
5,4405,1,6881,10,15,1.368787,1540,1644,31,29,4,4,16,8439.588867,9076.649414,16,18,255,255,2620656566,3028420473,96,91,0,0,7057.857807,162.226453,1421927448,1421927449,91.228798,80.48582,0.000673,0.000521,0.000152,0,0,0,0,0,13,15,0
5,18031,1,6881,8,10,1.762277,1540,1644,31,29,4,4,11,6555.155762,7049.970215,16,18,255,255,1958559985,545167720,96,91,0,0,7408.422071,221.205375,1421927448,1421927449,117.461799,103.633117,0.000657,0.000509,0.000148,0,0,0,0,0,11,11,0
1,23390,1,65526,1,6,1.206517,2438,18508,31,29,7,13,9,15741.17871,119656.8359,38,40,255,255,1895978360,2543416378,64,463,0,0,2014.092436,1960.936345,1421927447,1421927449,32.598353,30.923821,0.00061,0.000484,0.000126,0,0,0,0,0,6,9,0
5,19536,1,6881,8,10,2.26362,1540,1644,31,29,4,4,11,5103.330078,5488.554199,16,18,255,255,4103948063,2416518664,96,91,0,0,9405.265079,281.864781,1421927447,1421927449,150.884531,133.110875,0.000866,0.00073,0.000136,0,0,0,0,0,11,11,0
5,20247,1,6881,8,10,2.146873,1540,1644,31,29,4,4,11,5380.849121,5787.021484,16,18,255,255,1958562294,379553939,96,91,0,0,9061.526501,266.999,1421927447,1421927449,143.103265,126.221352,0.001295,0.001106,0.000189,0,0,0,0,0,11,11,0
4,20588,1,6881,12,15,0.668363,1540,1644,31,29,4,4,11,17284.02148,18588.70117,16,18,255,255,3160656573,3270698109,96,91,0,0,3389.873168,78.090117,1421927449,1421927449,44.531332,39.285707,0.000948,0.000502,0.000446,0,0,0,0,0,14,11,0
2,28334,1,80,2,7,0.020127,1052,824,31,29,2,2,16,366075.4063,294927.2188,8,10,255,255,3456460961,1329376466,132,82,1,83,182.212551,4.051052,1421927449,1421927449,2.689286,2.182,0.000615,0.000482,0.000133,0,0,1,0,0,2,1,0
5,22076,1,6881,17,18,5.067167,1540,1644,31,29,4,4,16,2279.774902,2451.863281,16,18,255,255,708497675,2551626212,96,91,0,0,21520.39381,567.483625,1421927444,1421927449,337.788596,298.004875,0.001971,0.001083,0.000888,0,0,0,0,0,18,15,0
5,23776,1,6881,17,18,5.16048,1540,1644,31,29,4,4,16,2238.551514,2407.528076,16,18,255,255,708499373,435779453,96,91,0,0,21008.96934,578.322125,1421927444,1421927449,343.995412,300.770344,0.154098,0.047379,0.106719,0,0,0,0,0,18,15,0
11,29398,1,6881,17,18,5.226993,1540,1644,31,29,4,4,18,2210.066162,2376.892334,16,18,255,255,2041015703,2660652929,96,91,0,0,21844.46541,611.683,1421927444,1421927449,348.444462,307.437719,0.000908,0.000551,0.000357,0,0,0,0,0,18,17,0
1,56320,1,6881,17,18,5.221051,2302,34406,31,29,5,15,9,3410.807373,51463.96484,30,42,255,255,2923817650,344572197,77,819,0,0,12571.0246,9666.362985,1421927444,1421927449,180.025205,127.291216,0.003039,0.00211,0.000929,0,0,0,0,0,18,9,0
5,60438,1,6881,17,18,5.247152,1540,1644,31,29,4,4,16,2201.575195,2367.760742,16,18,255,255,2853886714,2662148727,96,91,0,0,21209.99676,626.228687,1421927444,1421927449,349.789075,307.59175,0.019039,0.018091,0.000948,0,0,0,0,0,18,15,0
6,18045,1,6881,10,15,5.398155,1540,1644,31,29,4,4,10,2139.990234,2301.5271,16,18,255,255,2653045030,228514533,96,91,0,0,29023.93977,616.484625,1421927443,1421927449,359.849075,317.471938,0.001264,0.00113,0.000134,0,0,0,0,0,13,9,0
6,64768,1,6881,10,15,5.849882,1540,1644,31,29,4,4,10,1974.740601,2123.803467,16,18,255,255,2653047751,254159667,96,91,0,0,30347.91171,653.267563,1421927443,1421927449,389.967875,344.082531,0.001048,0.000475,0.000573,0,0,0,0,0,13,9,0
2,37508,1,6881,4,7,5.660509,2302,34406,31,29,5,15,9,3146.006836,47468.52344,30,42,255,255,2588850514,119978460,77,819,0,0,15990.29745,12240.36836,1421927443,1421927449,195.177032,138.048445,0.000693,0.000516,0.000177,0,0,0,0,0,5,9,0
2,6492,1,6881,4,7,5.452637,2302,34406,31,29,5,15,9,3265.942627,49278.17188,30,42,255,255,3381367842,174760031,77,819,0,0,16256.60016,12397.44487,1421927443,1421927449,188.010726,130.254512,0.113109,0.112201,0.000908,0,0,0,0,0,5,9,0
3,35902,1,6881,8,10,6.161645,1540,1644,31,29,4,4,9,1874.823975,2016.344727,16,18,255,255,3583818524,2238820580,96,91,0,0,25227.22191,803.331125,1421927443,1421927449,410.754388,362.388125,0.001241,0.001038,0.000203,0,0,0,0,0,11,7,0
2,60211,1,6881,6,6,5.374066,1540,1644,31,29,4,4,16,2149.582764,2311.84375,16,18,255,255,3938079255,2371162534,96,91,0,0,22446.21003,549.969938,1421927443,1421927449,358.244054,311.162188,0.085027,0.084308,0.000719,0,0,0,0,0,6,15,0
11,11411,1,6881,17,18,5.70414,2302,34406,31,29,5,15,18,3121.942871,47105.43359,30,42,255,255,190949223,2371450452,77,819,0,0,16231.7259,11779.18681,1421927443,1421927449,196.683138,139.096566,0.001995,0.00118,0.000815,0,0,0,0,0,18,17,0
4,3080,1,6881,12,15,5.122664,1540,1644,31,29,4,4,9,2255.07666,2425.300537,16,18,255,255,2206402266,476573662,96,91,0,0,23578.33238,660.316375,1421927444,1421927449,341.4812,297.381531,0.067932,0.067175,0.000757,0,0,0,0,0,14,9,0
